,Date,Title,Artist,Image,PeakPos,LastPos,Weeks,Rank,IsNew
0,2011-06-07,Rolling In The Deep,Adele,,1,2,11,1,False
1,2011-06-07,E.T.,Katy Perry Feat. Kanye West,,1,1,14,2,False
2,2011-06-07,Just Can't Get Enough,The Black Eyed Peas,,2,3,14,3,False
3,2011-06-07,Give Me Everything,Pitbull,,4,6,7,4,False
4,2011-06-07,On The Floor,Jennifer Lopez Feat. Pitbull,,5,5,12,5,False
5,2011-06-07,Till The World Ends,Britney Spears Featuring Nicki Minaj & Ke$ha,,4,4,13,6,False
6,2011-06-07,The Lazy Song,Bruno Mars,,7,7,11,7,False
7,2011-06-07,The Show Goes On,Lupe Fiasco,,8,8,13,8,False
8,2011-06-07,Roll Up,Wiz Khalifa,,9,12,12,9,False
9,2011-06-07,Look At Me Now,Chris Brown,,7,10,16,10,False
10,2011-06-07,S&M,Rihanna,,1,11,17,11,False
11,2011-06-07,Down On Me,Jeremih Feat. 50 Cent,,3,9,24,12,False
12,2011-06-07,F**kin' Perfect,P!nk,,3,15,21,13,False
13,2011-06-07,Written In The Stars,Tinie Tempah Feat. Eric Turner,,11,13,14,14,False
14,2011-06-07,For The First Time,The Script,,14,14,17,15,False
15,2011-06-07,F**k You! (Forget You),CeeLo Green,,1,16,27,16,False
16,2011-06-07,Blow,Ke$ha,,9,17,17,17,False
17,2011-06-07,Motivation,Kelly Rowland Feat. Lil Wayne,,18,18,6,18,False
18,2011-06-07,Old Alabama,Brad Paisley Feat. Alabama,,19,22,9,19,False
19,2011-06-07,She Ain't You,Chris Brown,,20,25,7,20,False
20,2011-06-07,Just The Way You Are,Bruno Mars,,1,20,44,21,False
21,2011-06-07,All Of The Lights,Kanye West,,13,19,19,22,False
22,2011-06-07,Sure Thing,Miguel,,21,21,9,23,False
23,2011-06-07,The Edge Of Glory,Lady Gaga,,24,37,3,24,False
24,2011-06-07,Party Rock Anthem,LMFAO,,25,40,5,25,False
25,2011-06-07,Without You,Keith Urban,,26,27,11,26,False
26,2011-06-07,My Last,Big Sean Feat. Chris Brown,,26,26,8,27,False
27,2011-06-07,Firework,Katy Perry,,1,23,32,28,False
28,2011-06-07,Mean,Taylor Swift,,29,29,9,29,False
29,2011-06-07,Honey Bee,Blake Shelton,,30,33,6,30,False
30,2011-06-07,I Won't Let Go,Rascal Flatts,,24,24,15,31,False
31,2011-06-07,You Lie,The Band Perry,,32,35,11,32,False
32,2011-06-07,Price Tag,Jessie J Featuring B.o.B,,31,31,10,33,False
33,2011-06-07,Grenade,Bruno Mars,,1,28,30,34,False
34,2011-06-07,Backseat,New Boyz Feat. The Cataracs & Dev,,30,32,14,35,False
35,2011-06-07,Good Life,OneRepublic,,36,44,4,36,False
36,2011-06-07,Racks,YC Feat. Future,,31,36,10,37,False
37,2011-06-07,If Heaven Wasn't So Far Away,Justin Moore,,38,43,8,38,False
38,2011-06-07,Tomorrow,Chris Young,,39,42,8,39,False
39,2011-06-07,Heart Like Mine,Miranda Lambert,,25,30,16,40,False
40,2011-06-07,Don't Wanna Go Home,Jason Derulo,,41,51,2,41,False
41,2011-06-07,Super Bass,Nicki Minaj,,42,45,3,42,False
42,2011-06-07,Far Away,Marsha Ambrosius,,37,39,12,43,False
43,2011-06-07,Bleed Red,Ronnie Dunn,,41,41,15,44,False
44,2011-06-07,I'm On One,DJ Khaled,,45,69,2,45,False
45,2011-06-07,Dirt Road Anthem,Jason Aldean,,46,53,4,46,False
46,2011-06-07,Somewhere Else,Toby Keith,,46,46,7,47,False
47,2011-06-07,Country Girl (Shake It For Me),Luke Bryan,,48,49,6,48,False
48,2011-06-07,Who Says,Selena Gomez & The Scene,,49,50,4,49,False
49,2011-06-07,Just A Kiss,Lady Antebellum,,50,60,2,50,False
50,2011-06-14,Rolling In The Deep,Adele,,1,1,12,1,False
51,2011-06-14,E.T.,Katy Perry Feat. Kanye West,,1,2,15,2,False
52,2011-06-14,Give Me Everything,Pitbull,,3,4,8,3,False
53,2011-06-14,Just Can't Get Enough,The Black Eyed Peas,,2,3,15,4,False
54,2011-06-14,On The Floor,Jennifer Lopez Feat. Pitbull,,5,5,13,5,False
55,2011-06-14,Till The World Ends,Britney Spears Featuring Nicki Minaj & Ke$ha,,4,6,14,6,False
56,2011-06-14,The Lazy Song,Bruno Mars,,7,7,12,7,False
57,2011-06-14,The Show Goes On,Lupe Fiasco,,8,8,14,8,False
58,2011-06-14,Roll Up,Wiz Khalifa,,9,9,13,9,False
59,2011-06-14,Look At Me Now,Chris Brown,,7,10,17,10,False
60,2011-06-14,Down On Me,Jeremih Feat. 50 Cent,,3,12,25,11,False
61,2011-06-14,Motivation,Kelly Rowland Feat. Lil Wayne,,12,18,7,12,False
62,2011-06-14,F**kin' Perfect,P!nk,,3,13,22,13,False
63,2011-06-14,S&M,Rihanna,,1,11,18,14,False
64,2011-06-14,The Edge Of Glory,Lady Gaga,,15,24,4,15,False
65,2011-06-14,Party Rock Anthem,LMFAO,,16,25,6,16,False
66,2011-06-14,For The First Time,The Script,,14,15,18,17,False
67,2011-06-14,F**k You! (Forget You),CeeLo Green,,1,16,28,18,False
68,2011-06-14,Written In The Stars,Tinie Tempah Feat. Eric Turner,,11,14,15,19,False
69,2011-06-14,She Ain't You,Chris Brown,,20,20,8,20,False
70,2011-06-14,My Last,Big Sean Feat. Chris Brown,,21,27,9,21,False
71,2011-06-14,Sure Thing,Miguel,,21,23,10,22,False
72,2011-06-14,Blow,Ke$ha,,9,17,18,23,False
73,2011-06-14,Just The Way You Are,Bruno Mars,,1,21,45,24,False
74,2011-06-14,All Of The Lights,Kanye West,,13,22,20,25,False
75,2011-06-14,Without You,Keith Urban,,26,26,12,26,False
76,2011-06-14,Honey Bee,Blake Shelton,,27,30,7,27,False
77,2011-06-14,Firework,Katy Perry,,1,28,33,28,False
78,2011-06-14,Mean,Taylor Swift,,29,29,10,29,False
79,2011-06-14,Old Alabama,Brad Paisley Feat. Alabama,,19,19,10,30,False
80,2011-06-14,Super Bass,Nicki Minaj,,31,42,4,31,False
81,2011-06-14,Don't Wanna Go Home,Jason Derulo,,32,41,3,32,False
82,2011-06-14,You Lie,The Band Perry,,32,32,12,33,False
83,2011-06-14,Far Away,Marsha Ambrosius,,34,43,13,34,False
84,2011-06-14,If Heaven Wasn't So Far Away,Justin Moore,,35,38,9,35,False
85,2011-06-14,Tomorrow,Chris Young,,36,39,9,36,False
86,2011-06-14,I'm On One,DJ Khaled,,37,45,3,37,False
87,2011-06-14,Grenade,Bruno Mars,,1,34,31,38,False
88,2011-06-14,Good Life,OneRepublic,,36,36,5,39,False
89,2011-06-14,Price Tag,Jessie J Featuring B.o.B,,31,33,11,40,False
90,2011-06-14,Backseat,New Boyz Feat. The Cataracs & Dev,,30,35,15,41,False
91,2011-06-14,Dirt Road Anthem,Jason Aldean,,42,46,5,42,False
92,2011-06-14,Just A Kiss,Lady Antebellum,,43,50,3,43,False
93,2011-06-14,I Won't Let Go,Rascal Flatts,,24,31,16,44,False
94,2011-06-14,Racks,YC Feat. Future,,31,37,11,45,False
95,2011-06-14,Bleed Red,Ronnie Dunn,,41,44,16,46,False
96,2011-06-14,Knee Deep,Zac Brown Feat. Jimmy Buffett,,47,53,3,47,False
97,2011-06-14,Somewhere Else,Toby Keith,,46,47,8,48,False
98,2011-06-14,Who Says,Selena Gomez & The Scene,,49,49,5,49,False
99,2011-06-14,Am I The Only One,Dierks Bentley,,50,51,4,50,False
100,2011-06-21,Rolling In The Deep,Adele,,1,1,13,1,False
101,2011-06-21,Give Me Everything,Pitbull,,2,3,9,2,False
102,2011-06-21,E.T.,Katy Perry Feat. Kanye West,,1,2,16,3,False
103,2011-06-21,Just Can't Get Enough,The Black Eyed Peas,,2,4,16,4,False
104,2011-06-21,The Lazy Song,Bruno Mars,,5,7,13,5,False
105,2011-06-21,On The Floor,Jennifer Lopez Feat. Pitbull,,5,5,14,6,False
106,2011-06-21,Till The World Ends,Britney Spears Featuring Nicki Minaj & Ke$ha,,4,6,15,7,False
107,2011-06-21,The Show Goes On,Lupe Fiasco,,8,8,15,8,False
108,2011-06-21,Party Rock Anthem,LMFAO,,9,16,7,9,False
109,2011-06-21,The Edge Of Glory,Lady Gaga,,10,15,5,10,False
110,2011-06-21,Roll Up,Wiz Khalifa,,9,9,14,11,False
111,2011-06-21,Look At Me Now,Chris Brown,,7,10,18,12,False
112,2011-06-21,Motivation,Kelly Rowland Feat. Lil Wayne,,12,12,8,13,False
113,2011-06-21,Super Bass,Nicki Minaj,,14,31,5,14,False
114,2011-06-21,F**kin' Perfect,P!nk,,3,13,23,15,False
115,2011-06-21,She Ain't You,Chris Brown,,16,20,9,16,False
116,2011-06-21,Down On Me,Jeremih Feat. 50 Cent,,3,11,26,17,False
117,2011-06-21,My Last,Big Sean Feat. Chris Brown,,18,21,10,18,False
118,2011-06-21,Sure Thing,Miguel,,19,22,11,19,False
119,2011-06-21,For The First Time,The Script,,14,17,19,20,False
120,2011-06-21,F**k You! (Forget You),CeeLo Green,,1,18,29,21,False
121,2011-06-21,S&M,Rihanna,,1,14,19,22,False
122,2011-06-21,Don't Wanna Go Home,Jason Derulo,,23,32,4,23,False
123,2011-06-21,Honey Bee,Blake Shelton,,24,27,8,24,False
124,2011-06-21,Just The Way You Are,Bruno Mars,,1,24,46,25,False
125,2011-06-21,I'm On One,DJ Khaled,,26,37,4,26,False
126,2011-06-21,Written In The Stars,Tinie Tempah Feat. Eric Turner,,11,19,16,27,False
127,2011-06-21,Mean,Taylor Swift,,28,29,11,28,False
128,2011-06-21,All Of The Lights,Kanye West,,13,25,21,29,False
129,2011-06-21,You Lie,The Band Perry,,30,33,13,30,False
130,2011-06-21,Blow,Ke$ha,,9,23,19,31,False
131,2011-06-21,Good Life,OneRepublic,,32,39,6,32,False
132,2011-06-21,Firework,Katy Perry,,1,28,34,33,False
133,2011-06-21,If Heaven Wasn't So Far Away,Justin Moore,,34,35,10,34,False
134,2011-06-21,Without You,Keith Urban,,26,26,13,35,False
135,2011-06-21,Tomorrow,Chris Young,,36,36,10,36,False
136,2011-06-21,Old Alabama,Brad Paisley Feat. Alabama,,19,30,11,37,False
137,2011-06-21,Dirt Road Anthem,Jason Aldean,,38,42,6,38,False
138,2011-06-21,Just A Kiss,Lady Antebellum,,39,43,4,39,False
139,2011-06-21,Last Friday Night (T.G.I.F.),Katy Perry,,40,0,1,40,True
140,2011-06-21,Far Away,Marsha Ambrosius,,34,34,14,41,False
141,2011-06-21,How To Love,Lil Wayne,,42,66,2,42,False
142,2011-06-21,Knee Deep,Zac Brown Feat. Jimmy Buffett,,43,47,4,43,False
143,2011-06-21,Tonight Tonight,Hot Chelle Rae,,44,53,4,44,False
144,2011-06-21,Price Tag,Jessie J Featuring B.o.B,,31,40,12,45,False
145,2011-06-21,Am I The Only One,Dierks Bentley,,46,50,5,46,False
146,2011-06-21,Who Says,Selena Gomez & The Scene,,47,49,6,47,False
147,2011-06-21,Country Girl (Shake It For Me),Luke Bryan,,48,51,8,48,False
148,2011-06-21,Dirty Dancer,Enrique Iglesias,,49,54,3,49,False
149,2011-06-21,Never Gonna Leave This Bed,Maroon 5,,50,56,6,50,False
150,2011-06-28,Rolling In The Deep,Adele,,1,1,14,1,False
151,2011-06-28,Give Me Everything,Pitbull,,2,2,10,2,False
152,2011-06-28,E.T.,Katy Perry Feat. Kanye West,,1,3,17,3,False
153,2011-06-28,Just Can't Get Enough,The Black Eyed Peas,,2,4,17,4,False
154,2011-06-28,The Lazy Song,Bruno Mars,,5,5,14,5,False
155,2011-06-28,Party Rock Anthem,LMFAO,,6,9,8,6,False
156,2011-06-28,The Edge Of Glory,Lady Gaga,,7,10,6,7,False
157,2011-06-28,On The Floor,Jennifer Lopez Feat. Pitbull,,5,6,15,8,False
158,2011-06-28,The Show Goes On,Lupe Fiasco,,8,8,16,9,False
159,2011-06-28,Till The World Ends,Britney Spears Featuring Nicki Minaj & Ke$ha,,4,7,16,10,False
160,2011-06-28,Super Bass,Nicki Minaj,,11,14,6,11,False
161,2011-06-28,Motivation,Kelly Rowland Feat. Lil Wayne,,12,13,9,12,False
162,2011-06-28,My Last,Big Sean Feat. Chris Brown,,13,18,11,13,False
163,2011-06-28,She Ain't You,Chris Brown,,14,16,10,14,False
164,2011-06-28,Look At Me Now,Chris Brown,,7,12,19,15,False
165,2011-06-28,Roll Up,Wiz Khalifa,,9,11,15,16,False
166,2011-06-28,I'm On One,DJ Khaled,,17,26,5,17,False
167,2011-06-28,F**kin' Perfect,P!nk,,3,15,24,18,False
168,2011-06-28,Don't Wanna Go Home,Jason Derulo,,19,23,5,19,False
169,2011-06-28,Sure Thing,Miguel,,19,19,12,20,False
170,2011-06-28,Last Friday Night (T.G.I.F.),Katy Perry,,21,40,2,21,False
171,2011-06-28,Honey Bee,Blake Shelton,,22,24,9,22,False
172,2011-06-28,For The First Time,The Script,,14,20,20,23,False
173,2011-06-28,Down On Me,Jeremih Feat. 50 Cent,,3,17,27,24,False
174,2011-06-28,Mean,Taylor Swift,,25,28,12,25,False
175,2011-06-28,Good Life,OneRepublic,,26,32,7,26,False
176,2011-06-28,F**k You! (Forget You),CeeLo Green,,1,21,30,27,False
177,2011-06-28,Just The Way You Are,Bruno Mars,,1,25,47,28,False
178,2011-06-28,You Lie,The Band Perry,,29,30,14,29,False
179,2011-06-28,How To Love,Lil Wayne,,30,42,3,30,False
180,2011-06-28,S&M,Rihanna,,1,22,20,31,False
181,2011-06-28,Tomorrow,Chris Young,,32,36,11,32,False
182,2011-06-28,If Heaven Wasn't So Far Away,Justin Moore,,33,34,11,33,False
183,2011-06-28,Dirt Road Anthem,Jason Aldean,,34,38,7,34,False
184,2011-06-28,Blow,Ke$ha,,9,31,20,35,False
185,2011-06-28,Firework,Katy Perry,,1,33,35,36,False
186,2011-06-28,All Of The Lights,Kanye West,,13,29,22,37,False
187,2011-06-28,Just A Kiss,Lady Antebellum,,38,39,5,38,False
188,2011-06-28,Written In The Stars,Tinie Tempah Feat. Eric Turner,,11,27,17,39,False
189,2011-06-28,Tonight Tonight,Hot Chelle Rae,,40,44,5,40,False
190,2011-06-28,Knee Deep,Zac Brown Feat. Jimmy Buffett,,41,43,5,41,False
191,2011-06-28,Far Away,Marsha Ambrosius,,34,41,15,42,False
192,2011-06-28,Without You,Keith Urban,,26,35,14,43,False
193,2011-06-28,Old Alabama,Brad Paisley Feat. Alabama,,19,37,12,44,False
194,2011-06-28,Am I The Only One,Dierks Bentley,,45,46,6,45,False
195,2011-06-28,Unusual,Trey Songz Feat. Drake,,46,56,5,46,False
196,2011-06-28,Who Says,Selena Gomez & The Scene,,47,47,7,47,False
197,2011-06-28,Country Girl (Shake It For Me),Luke Bryan,,48,48,9,48,False
198,2011-06-28,Dirty Dancer,Enrique Iglesias,,49,49,4,49,False
199,2011-06-28,Man Down,Rihanna,,50,55,4,50,False
200,2011-07-05,Rolling In The Deep,Adele,,1,1,15,1,False
201,2011-07-05,Give Me Everything,Pitbull,,2,2,11,2,False
202,2011-07-05,E.T.,Katy Perry Feat. Kanye West,,1,3,18,3,False
203,2011-07-05,Party Rock Anthem,LMFAO,,4,6,9,4,False
204,2011-07-05,Just Can't Get Enough,The Black Eyed Peas,,2,4,18,5,False
205,2011-07-05,The Edge Of Glory,Lady Gaga,,6,7,7,6,False
206,2011-07-05,The Show Goes On,Lupe Fiasco,,7,9,17,7,False
207,2011-07-05,The Lazy Song,Bruno Mars,,5,5,15,8,False
208,2011-07-05,Super Bass,Nicki Minaj,,9,11,7,9,False
209,2011-07-05,On The Floor,Jennifer Lopez Feat. Pitbull,,5,8,16,10,False
210,2011-07-05,Last Friday Night (T.G.I.F.),Katy Perry,,11,21,3,11,False
211,2011-07-05,Till The World Ends,Britney Spears Featuring Nicki Minaj & Ke$ha,,4,10,17,12,False
212,2011-07-05,Motivation,Kelly Rowland Feat. Lil Wayne,,12,12,10,13,False
213,2011-07-05,She Ain't You,Chris Brown,,14,14,11,14,False
214,2011-07-05,My Last,Big Sean Feat. Chris Brown,,13,13,12,15,False
215,2011-07-05,I'm On One,DJ Khaled,,16,17,6,16,False
216,2011-07-05,How To Love,Lil Wayne,,17,30,4,17,False
217,2011-07-05,Good Life,OneRepublic,,18,26,8,18,False
218,2011-07-05,Look At Me Now,Chris Brown,,7,15,20,19,False
219,2011-07-05,Don't Wanna Go Home,Jason Derulo,,19,19,6,20,False
220,2011-07-05,Sure Thing,Miguel,,19,20,13,21,False
221,2011-07-05,Honey Bee,Blake Shelton,,22,22,10,22,False
222,2011-07-05,For The First Time,The Script,,14,23,21,23,False
223,2011-07-05,F**kin' Perfect,P!nk,,3,18,25,24,False
224,2011-07-05,Mean,Taylor Swift,,25,25,13,25,False
225,2011-07-05,Roll Up,Wiz Khalifa,,9,16,16,26,False
226,2011-07-05,You Lie,The Band Perry,,27,29,15,27,False
227,2011-07-05,If Heaven Wasn't So Far Away,Justin Moore,,28,33,12,28,False
228,2011-07-05,Tomorrow,Chris Young,,29,32,12,29,False
229,2011-07-05,Dirt Road Anthem,Jason Aldean,,30,34,8,30,False
230,2011-07-05,Down On Me,Jeremih Feat. 50 Cent,,3,24,28,31,False
231,2011-07-05,F**k You! (Forget You),CeeLo Green,,1,27,31,32,False
232,2011-07-05,S&M,Rihanna,,1,31,21,33,False
233,2011-07-05,Tonight Tonight,Hot Chelle Rae,,34,40,6,34,False
234,2011-07-05,Just A Kiss,Lady Antebellum,,35,38,6,35,False
235,2011-07-05,Knee Deep,Zac Brown Feat. Jimmy Buffett,,36,41,6,36,False
236,2011-07-05,Firework,Katy Perry,,1,36,36,37,False
237,2011-07-05,Blow,Ke$ha,,9,35,21,38,False
238,2011-07-05,Unusual,Trey Songz Feat. Drake,,39,46,6,39,False
239,2011-07-05,Man Down,Rihanna,,40,50,5,40,False
240,2011-07-05,Am I The Only One,Dierks Bentley,,41,45,7,41,False
241,2011-07-05,Out Of My Head,Lupe Fiasco Feat. Trey Songz,,42,53,5,42,False
242,2011-07-05,Country Girl (Shake It For Me),Luke Bryan,,43,48,10,43,False
243,2011-07-05,If I Die Young,The Band Perry,,26,55,22,44,False
244,2011-07-05,Never Gonna Leave This Bed,Maroon 5,,45,51,8,45,False
245,2011-07-05,Far Away,Marsha Ambrosius,,34,42,16,46,False
246,2011-07-05,Written In The Stars,Tinie Tempah Feat. Eric Turner,,11,39,18,47,False
247,2011-07-05,Best Thing I Never Had,Beyonce,,48,65,3,48,False
248,2011-07-05,Dirty Dancer,Enrique Iglesias,,49,49,5,49,False
249,2011-07-05,Old Alabama,Brad Paisley Feat. Alabama,,19,44,13,50,False
250,2011-07-12,Rolling In The Deep,Adele,,1,1,16,1,False
251,2011-07-12,Give Me Everything,Pitbull,,2,2,12,2,False
252,2011-07-12,Party Rock Anthem,LMFAO,,3,4,10,3,False
253,2011-07-12,E.T.,Katy Perry Feat. Kanye West,,1,3,19,4,False
254,2011-07-12,The Edge Of Glory,Lady Gaga,,5,6,8,5,False
255,2011-07-12,Just Can't Get Enough,The Black Eyed Peas,,2,5,19,6,False
256,2011-07-12,Super Bass,Nicki Minaj,,7,9,8,7,False
257,2011-07-12,Last Friday Night (T.G.I.F.),Katy Perry,,8,11,4,8,False
258,2011-07-12,The Show Goes On,Lupe Fiasco,,7,7,18,9,False
259,2011-07-12,The Lazy Song,Bruno Mars,,5,8,16,10,False
260,2011-07-12,On The Floor,Jennifer Lopez Feat. Pitbull,,5,10,17,11,False
261,2011-07-12,Good Life,OneRepublic,,12,18,9,12,False
262,2011-07-12,How To Love,Lil Wayne,,13,17,5,13,False
263,2011-07-12,Motivation,Kelly Rowland Feat. Lil Wayne,,12,13,11,14,False
264,2011-07-12,I'm On One,DJ Khaled,,15,16,7,15,False
265,2011-07-12,Till The World Ends,Britney Spears Featuring Nicki Minaj & Ke$ha,,4,12,18,16,False
266,2011-07-12,My Last,Big Sean Feat. Chris Brown,,13,15,13,17,False
267,2011-07-12,She Ain't You,Chris Brown,,14,14,12,18,False
268,2011-07-12,Don't Wanna Go Home,Jason Derulo,,19,20,7,19,False
269,2011-07-12,For The First Time,The Script,,14,23,22,20,False
270,2011-07-12,Honey Bee,Blake Shelton,,21,22,11,21,False
271,2011-07-12,F**kin' Perfect,P!nk,,3,24,26,22,False
272,2011-07-12,Sure Thing,Miguel,,19,21,14,23,False
273,2011-07-12,Look At Me Now,Chris Brown,,7,19,21,24,False
274,2011-07-12,If Heaven Wasn't So Far Away,Justin Moore,,25,28,13,25,False
275,2011-07-12,Tonight Tonight,Hot Chelle Rae,,26,34,7,26,False
276,2011-07-12,Dirt Road Anthem,Jason Aldean,,27,30,9,27,False
277,2011-07-12,You Lie,The Band Perry,,27,27,16,28,False
278,2011-07-12,Tomorrow,Chris Young,,29,29,13,29,False
279,2011-07-12,Just A Kiss,Lady Antebellum,,30,35,7,30,False
280,2011-07-12,Knee Deep,Zac Brown Feat. Jimmy Buffett,,31,36,7,31,False
281,2011-07-12,Mean,Taylor Swift,,25,25,14,32,False
282,2011-07-12,S&M,Rihanna,,1,33,22,33,False
283,2011-07-12,Roll Up,Wiz Khalifa,,9,26,17,34,False
284,2011-07-12,F**k You! (Forget You),CeeLo Green,,1,32,32,35,False
285,2011-07-12,I Wanna Go,Britney Spears,,36,52,2,36,False
286,2011-07-12,Firework,Katy Perry,,1,37,37,37,False
287,2011-07-12,Out Of My Head,Lupe Fiasco Feat. Trey Songz,,38,42,6,38,False
288,2011-07-12,Blow,Ke$ha,,9,38,22,39,False
289,2011-07-12,Am I The Only One,Dierks Bentley,,40,41,8,40,False
290,2011-07-12,If I Die Young,The Band Perry,,26,44,23,41,False
291,2011-07-12,Best Thing I Never Had,Beyonce,,42,48,4,42,False
292,2011-07-12,Never Gonna Leave This Bed,Maroon 5,,43,45,9,43,False
293,2011-07-12,Man Down,Rihanna,,40,40,6,44,False
294,2011-07-12,Unusual,Trey Songz Feat. Drake,,39,39,7,45,False
295,2011-07-12,Country Girl (Shake It For Me),Luke Bryan,,43,43,11,46,False
296,2011-07-12,You And Tequila,Kenny Chesney Feat. Grace Potter,,47,51,5,47,False
297,2011-07-12,Remind Me,Brad Paisley Duet With Carrie Underwood,,48,55,3,48,False
298,2011-07-12,Barefoot Blue Jean Night,Jake Owen,,49,56,4,49,False
299,2011-07-12,Hello,Martin Solveig & Dragonette,,50,53,9,50,False
300,2011-07-19,Give Me Everything,Pitbull,,1,2,13,1,False
301,2011-07-19,Rolling In The Deep,Adele,,1,1,17,2,False
302,2011-07-19,Party Rock Anthem,LMFAO,,3,3,11,3,False
303,2011-07-19,The Edge Of Glory,Lady Gaga,,4,5,9,4,False
304,2011-07-19,Super Bass,Nicki Minaj,,5,7,9,5,False
305,2011-07-19,Last Friday Night (T.G.I.F.),Katy Perry,,6,8,5,6,False
306,2011-07-19,E.T.,Katy Perry Feat. Kanye West,,1,4,20,7,False
307,2011-07-19,Just Can't Get Enough,The Black Eyed Peas,,2,6,20,8,False
308,2011-07-19,How To Love,Lil Wayne,,9,13,6,9,False
309,2011-07-19,The Show Goes On,Lupe Fiasco,,7,9,19,10,False
310,2011-07-19,Motivation,Kelly Rowland Feat. Lil Wayne,,11,14,12,11,False
311,2011-07-19,Good Life,OneRepublic,,12,12,10,12,False
312,2011-07-19,I'm On One,DJ Khaled,,13,15,8,13,False
313,2011-07-19,The Lazy Song,Bruno Mars,,5,10,17,14,False
314,2011-07-19,My Last,Big Sean Feat. Chris Brown,,13,17,14,15,False
315,2011-07-19,On The Floor,Jennifer Lopez Feat. Pitbull,,5,11,18,16,False
316,2011-07-19,She Ain't You,Chris Brown,,14,18,13,17,False
317,2011-07-19,Till The World Ends,Britney Spears Featuring Nicki Minaj & Ke$ha,,4,16,19,18,False
318,2011-07-19,Don't Wanna Go Home,Jason Derulo,,19,19,8,19,False
319,2011-07-19,Sure Thing,Miguel,,19,23,15,20,False
320,2011-07-19,For The First Time,The Script,,14,20,23,21,False
321,2011-07-19,Tonight Tonight,Hot Chelle Rae,,22,26,8,22,False
322,2011-07-19,F**kin' Perfect,P!nk,,3,22,27,23,False
323,2011-07-19,If Heaven Wasn't So Far Away,Justin Moore,,24,25,14,24,False
324,2011-07-19,Dirt Road Anthem,Jason Aldean,,25,27,10,25,False
325,2011-07-19,Honey Bee,Blake Shelton,,21,21,12,26,False
326,2011-07-19,Look At Me Now,Chris Brown,,7,24,22,27,False
327,2011-07-19,Tomorrow,Chris Young,,28,29,14,28,False
328,2011-07-19,I Wanna Go,Britney Spears,,29,36,3,29,False
329,2011-07-19,Just A Kiss,Lady Antebellum,,30,30,8,30,False
330,2011-07-19,Knee Deep,Zac Brown Feat. Jimmy Buffett,,31,31,8,31,False
331,2011-07-19,Best Thing I Never Had,Beyonce,,32,42,5,32,False
332,2011-07-19,Out Of My Head,Lupe Fiasco Feat. Trey Songz,,33,38,7,33,False
333,2011-07-19,If I Die Young,The Band Perry,,26,41,24,34,False
334,2011-07-19,S&M,Rihanna,,1,33,23,35,False
335,2011-07-19,F**k You! (Forget You),CeeLo Green,,1,35,33,36,False
336,2011-07-19,You Lie,The Band Perry,,27,28,17,37,False
337,2011-07-19,Am I The Only One,Dierks Bentley,,38,40,9,38,False
338,2011-07-19,Firework,Katy Perry,,1,37,38,39,False
339,2011-07-19,Unusual,Trey Songz Feat. Drake,,39,45,8,40,False
340,2011-07-19,Country Girl (Shake It For Me),Luke Bryan,,41,46,12,41,False
341,2011-07-19,Blow,Ke$ha,,9,39,23,42,False
342,2011-07-19,Man Down,Rihanna,,40,44,7,43,False
343,2011-07-19,Mean,Taylor Swift,,25,32,15,44,False
344,2011-07-19,You And Tequila,Kenny Chesney Feat. Grace Potter,,45,47,6,45,False
345,2011-07-19,Remind Me,Brad Paisley Duet With Carrie Underwood,,46,48,4,46,False
346,2011-07-19,Never Gonna Leave This Bed,Maroon 5,,43,43,10,47,False
347,2011-07-19,Roll Up,Wiz Khalifa,,9,34,18,48,False
348,2011-07-19,Where Them Girls At,David Guetta Feat. Flo Rida & Nicki Minaj,,49,51,5,49,False
349,2011-07-19,Barefoot Blue Jean Night,Jake Owen,,49,49,5,50,False
350,2011-07-26,Give Me Everything,Pitbull,,1,1,14,1,False
351,2011-07-26,Rolling In The Deep,Adele,,1,2,18,2,False
352,2011-07-26,Party Rock Anthem,LMFAO,,3,3,12,3,False
353,2011-07-26,Last Friday Night (T.G.I.F.),Katy Perry,,4,6,6,4,False
354,2011-07-26,Super Bass,Nicki Minaj,,5,5,10,5,False
355,2011-07-26,The Edge Of Glory,Lady Gaga,,4,4,10,6,False
356,2011-07-26,How To Love,Lil Wayne,,7,9,7,7,False
357,2011-07-26,E.T.,Katy Perry Feat. Kanye West,,1,7,21,8,False
358,2011-07-26,Just Can't Get Enough,The Black Eyed Peas,,2,8,21,9,False
359,2011-07-26,Motivation,Kelly Rowland Feat. Lil Wayne,,10,11,13,10,False
360,2011-07-26,Good Life,OneRepublic,,11,12,11,11,False
361,2011-07-26,I'm On One,DJ Khaled,,12,13,9,12,False
362,2011-07-26,The Show Goes On,Lupe Fiasco,,7,10,20,13,False
363,2011-07-26,My Last,Big Sean Feat. Chris Brown,,13,15,15,14,False
364,2011-07-26,She Ain't You,Chris Brown,,14,17,14,15,False
365,2011-07-26,The Lazy Song,Bruno Mars,,5,14,18,16,False
366,2011-07-26,Don't Wanna Go Home,Jason Derulo,,17,19,9,17,False
367,2011-07-26,Tonight Tonight,Hot Chelle Rae,,18,22,9,18,False
368,2011-07-26,I Wanna Go,Britney Spears,,19,29,4,19,False
369,2011-07-26,On The Floor,Jennifer Lopez Feat. Pitbull,,5,16,19,20,False
370,2011-07-26,Till The World Ends,Britney Spears Featuring Nicki Minaj & Ke$ha,,4,18,20,21,False
