,Date,Title,Artist,Image,PeakPos,LastPos,Weeks,Rank,IsNew
350,26/01/2016,Back To Sleep,Chris Brown,,51,53,5,51,FALSE
351,26/01/2016,Best Friend,Young Thug,,52,60,8,52,FALSE
352,26/01/2016,Focus,Ariana Grande,,7,50,11,53,FALSE
353,26/01/2016,Stay A Little Longer,Brothers Osborne,,54,55,15,54,FALSE
354,26/01/2016,Out Of The Woods,Taylor Swift,,18,46,4,55,FALSE
355,26/01/2016,I Got The Boy,Jana Kramer,,56,58,14,56,FALSE
356,26/01/2016,Irresistible,Fall Out Boy,,48,48,9,57,FALSE
357,26/01/2016,Do It Like Me,DLOW,,45,59,10,58,FALSE
358,26/01/2016,I Love This Life,LOCASH,,57,57,12,59,FALSE
359,26/01/2016,Back Up,DeJ Loaf Featuring Big Sean,,47,56,15,60,FALSE
360,26/01/2016,Gonna Know We Were Here,Jason Aldean,,54,54,14,61,FALSE
361,26/01/2016,Get Ugly,Jason Derulo,,62,66,4,62,FALSE
362,26/01/2016,Big Rings,Drake & Future,,52,63,17,63,FALSE
363,26/01/2016,Oui,Jeremih,,64,81,2,64,FALSE
364,26/01/2016,Backroad Song,Granger Smith,,65,69,6,65,FALSE
365,26/01/2016,The Fix,Nelly Featuring Jeremih,,62,68,16,66,FALSE
366,26/01/2016,I'll Show You,Justin Bieber,,19,67,11,67,FALSE
367,26/01/2016,Sugar,Robin Schulz Featuring Francesco Yates,,68,87,2,68,FALSE
368,26/01/2016,Beautiful Drug,Zac Brown Band,,69,71,8,69,FALSE
369,26/01/2016,Heartbeat,Carrie Underwood,,70,76,2,70,FALSE
370,26/01/2016,2 Phones,Kevin Gates,,71,93,2,71,FALSE
371,26/01/2016,Break On Me.,Keith Urban,,72,74,3,72,FALSE
372,26/01/2016,WTF (Where They From),Missy Elliott Featuring Pharrell Williams,,22,65,10,73,FALSE
373,26/01/2016,Sorry Not Sorry,Bryson Tiller,,74,80,5,74,FALSE
374,26/01/2016,Dibs,Kelsea Ballerini,,75,75,11,75,FALSE
375,26/01/2016,New Americana,Halsey,,60,64,16,76,FALSE
376,26/01/2016,$ave Dat Money,Lil Dicky Featuring Fetty Wap & Rich Homie Quan,,71,77,12,77,FALSE
377,26/01/2016,Blackstar,David Bowie,,78,0,1,78,TRUE
378,26/01/2016,Dessert,Dawin,,73,73,6,79,FALSE
379,26/01/2016,Used To Love You,Gwen Stefani,,52,61,9,80,FALSE
380,26/01/2016,Good To Be Alive (Hallelujah),Andy Grammer,,62,62,5,81,FALSE
381,26/01/2016,You Should Be Here,Cole Swindell,,69,98,5,82,FALSE
382,26/01/2016,Really Really,Kevin Gates,,79,83,4,83,FALSE
383,26/01/2016,Confession,Florida Georgia Line,,84,91,3,84,FALSE
384,26/01/2016,Watch Out,2 Chainz,,85,86,3,85,FALSE
385,26/01/2016,Mr. Misunderstood,Eric Church,,84,84,3,86,FALSE
386,26/01/2016,Let It Go,James Bay,,87,90,4,87,FALSE
387,26/01/2016,Lay It All On Me,Rudimental Featuring Ed Sheeran,,48,82,15,88,FALSE
388,26/01/2016,Play No Games,Big Sean Featuring Chris Brown & Ty Dolla $ign,,84,89,11,89,FALSE
389,26/01/2016,Hollow,Tori Kelly,,80,88,5,90,FALSE
390,26/01/2016,Right Hand,Drake,,58,78,18,91,FALSE
391,26/01/2016,Gonna,Blake Shelton,,54,72,18,92,FALSE
392,26/01/2016,We Went,Randy Houser,,92,92,4,93,FALSE
393,26/01/2016,Drunk On Your Love,Brett Eldredge,,94,0,1,94,TRUE
394,26/01/2016,RGF Island,Fetty Wap,,57,94,14,95,FALSE
395,26/01/2016,Come Get Her,Rae Sremmurd,,56,85,18,96,FALSE
396,26/01/2016,Nobody To Blame,Chris Stapleton,,97,97,2,97,FALSE
397,26/01/2016,Bang My Head,David Guetta Featuring Sia & Fetty Wap,,98,0,1,98,TRUE
398,26/01/2016,Blase,Ty Dolla $ign Featuring Future & Rae Sremmurd,,63,99,18,99,FALSE
399,26/01/2016,Ginza,J Balvin,,84,96,14,100,FALSE
400,02/02/2016,Sorry,Justin Bieber,,1,1,13,1,FALSE
401,02/02/2016,Love Yourself,Justin Bieber,,2,3,10,2,FALSE
402,02/02/2016,Hello,Adele,,1,2,13,3,FALSE
403,02/02/2016,Stressed Out,twenty one pilots,,4,4,18,4,FALSE
404,02/02/2016,Here,Alessia Cara,,5,6,25,5,FALSE
405,02/02/2016,Stitches,Shawn Mendes,,4,8,35,6,FALSE
406,02/02/2016,Same Old Love,Selena Gomez,,5,5,19,7,FALSE
407,02/02/2016,Roses,The Chainsmokers Featuring Rozes,,8,11,14,8,FALSE
408,02/02/2016,Hotline Bling,Drake,,2,7,25,9,FALSE
409,02/02/2016,What Do You Mean?,Justin Bieber,,1,10,21,10,FALSE
410,02/02/2016,Like I'm Gonna Lose You,Meghan Trainor Featuring John Legend,,8,9,29,11,FALSE
411,02/02/2016,My House,Flo Rida,,12,23,11,12,FALSE
412,02/02/2016,In The Night,The Weeknd,,12,15,11,13,FALSE
413,02/02/2016,Jumpman,Drake & Future,,12,12,18,14,FALSE
414,02/02/2016,Don't,Bryson Tiller,,13,13,17,15,FALSE
415,02/02/2016,"Me, Myself & I",G-Eazy x Bebe Rexha,,16,19,12,16,FALSE
416,02/02/2016,White Iverson,Post Malone,,14,16,20,17,FALSE
417,02/02/2016,The Hills,The Weeknd,,1,14,35,18,FALSE
418,02/02/2016,Antidote,Travis Scott,,16,17,20,19,FALSE
419,02/02/2016,679,Fetty Wap Featuring Remy Boyz,,4,18,30,20,FALSE
420,02/02/2016,Hands To Myself,Selena Gomez,,21,37,7,21,FALSE
421,02/02/2016,Cake By The Ocean,DNCE,,22,22,14,22,FALSE
422,02/02/2016,Say It,Tory Lanez,,23,26,14,23,FALSE
423,02/02/2016,I Know What You Did Last Summer,Shawn Mendes & Camila Cabello,,20,20,10,24,FALSE
424,02/02/2016,Die A Happy Man,Thomas Rhett,,21,24,18,25,FALSE
425,02/02/2016,One Call Away,Charlie Puth,,26,34,8,26,FALSE
426,02/02/2016,On My Mind,Ellie Goulding,,13,21,18,27,FALSE
427,02/02/2016,Watch Me,Silento,,3,29,48,28,FALSE
428,02/02/2016,Ex's & Oh's,Elle King,,10,25,29,29,FALSE
429,02/02/2016,Hide Away,Daya,,30,31,18,30,FALSE
430,02/02/2016,Down In The DM,Yo Gotti Featuring Nicki Minaj,,31,36,8,31,FALSE
431,02/02/2016,Can't Feel My Face,The Weeknd,,1,27,33,32,FALSE
432,02/02/2016,Break Up In A Small Town,Sam Hunt,,29,33,16,33,FALSE
433,02/02/2016,Wildest Dreams,Taylor Swift,,5,28,22,34,FALSE
434,02/02/2016,When We Were Young,Adele,,22,41,9,35,FALSE
435,02/02/2016,Lean On,Major Lazer & DJ Snake Featuring MO,,4,32,42,36,FALSE
436,02/02/2016,See You Again,Wiz Khalifa Featuring Charlie Puth,,1,38,46,37,FALSE
437,02/02/2016,Perfect,One Direction,,10,35,14,38,FALSE
438,02/02/2016,Exchange,Bryson Tiller,,39,44,13,39,FALSE
439,02/02/2016,Confident,Demi Lovato,,21,30,16,40,FALSE
440,02/02/2016,No Role Modelz,J. Cole,,36,43,23,41,FALSE
441,02/02/2016,Stand By You,Rachel Platten,,38,46,10,42,FALSE
442,02/02/2016,Again,Fetty Wap,,33,47,24,43,FALSE
443,02/02/2016,Home Alone Tonight,Luke Bryan Featuring Karen Fairchild,,44,48,9,44,FALSE
444,02/02/2016,Best Friend,Young Thug,,45,52,9,45,FALSE
445,02/02/2016,Stay A Little Longer,Brothers Osborne,,46,54,16,46,FALSE
446,02/02/2016,Adventure Of A Lifetime,Coldplay,,39,50,11,47,FALSE
447,02/02/2016,Locked Away,R. City Featuring Adam Levine,,6,49,27,48,FALSE
448,02/02/2016,Back To Sleep,Chris Brown,,49,51,6,49,FALSE
449,02/02/2016,Out Of The Woods,Taylor Swift,,18,55,5,50,FALSE
450,02/02/2016,Focus,Ariana Grande,,7,53,12,51,FALSE
451,02/02/2016,Irresistible,Fall Out Boy,,48,57,10,52,FALSE
452,02/02/2016,Do It Like Me,DLOW,,45,58,11,53,FALSE
453,02/02/2016,Get Ugly,Jason Derulo,,54,62,5,54,FALSE
454,02/02/2016,Oui,Jeremih,,55,64,3,55,FALSE
455,02/02/2016,I Love This Life,LOCASH,,56,59,13,56,FALSE
456,02/02/2016,Backroad Song,Granger Smith,,57,65,7,57,FALSE
457,02/02/2016,Sugar,Robin Schulz Featuring Francesco Yates,,58,68,3,58,FALSE
458,02/02/2016,I Got The Boy,Jana Kramer,,56,56,15,59,FALSE
459,02/02/2016,Heartbeat,Carrie Underwood,,60,70,3,60,FALSE
460,02/02/2016,Back Up,DeJ Loaf Featuring Big Sean,,47,60,16,61,FALSE
461,02/02/2016,2 Phones,Kevin Gates,,62,71,3,62,FALSE
462,02/02/2016,Big Rings,Drake & Future,,52,63,18,63,FALSE
463,02/02/2016,Beautiful Drug,Zac Brown Band,,64,69,9,64,FALSE
464,02/02/2016,Break On Me.,Keith Urban,,65,72,4,65,FALSE
465,02/02/2016,The Fix,Nelly Featuring Jeremih,,62,66,17,66,FALSE
466,02/02/2016,Sorry Not Sorry,Bryson Tiller,,67,74,6,67,FALSE
467,02/02/2016,Dessert,Dawin,,68,79,7,68,FALSE
468,02/02/2016,Drunk On Your Love,Brett Eldredge,,69,94,2,69,FALSE
469,02/02/2016,You Should Be Here,Cole Swindell,,69,82,6,70,FALSE
470,02/02/2016,Dibs,Kelsea Ballerini,,71,75,12,71,FALSE
471,02/02/2016,Emperor's New Clothes,Panic! At The Disco,,68,0,3,72,FALSE
472,02/02/2016,$ave Dat Money,Lil Dicky Featuring Fetty Wap & Rich Homie Quan,,71,77,13,73,FALSE
473,02/02/2016,Gonna Know We Were Here,Jason Aldean,,54,61,15,74,FALSE
474,02/02/2016,I'll Show You,Justin Bieber,,19,67,12,75,FALSE
475,02/02/2016,Really Really,Kevin Gates,,76,83,5,76,FALSE
476,02/02/2016,WTF (Where They From),Missy Elliott Featuring Pharrell Williams,,22,73,11,77,FALSE
477,02/02/2016,Confession,Florida Georgia Line,,78,84,4,78,FALSE
478,02/02/2016,I Took A Pill In Ibiza,Mike Posner,,79,0,1,79,TRUE
479,02/02/2016,Nobody To Blame,Chris Stapleton,,80,97,3,80,FALSE
480,02/02/2016,Hollow,Tori Kelly,,80,90,6,81,FALSE
481,02/02/2016,Walking On A Dream,Empire Of The Sun,,82,0,1,82,TRUE
482,02/02/2016,Good To Be Alive (Hallelujah),Andy Grammer,,62,81,6,83,FALSE
483,02/02/2016,Bang My Head,David Guetta Featuring Sia & Fetty Wap,,84,98,2,84,FALSE
484,02/02/2016,Mr. Misunderstood,Eric Church,,84,86,4,85,FALSE
485,02/02/2016,Let It Go,James Bay,,86,87,5,86,FALSE
486,02/02/2016,New Americana,Halsey,,60,76,17,87,FALSE
487,02/02/2016,Watch Out,2 Chainz,,85,85,4,88,FALSE
488,02/02/2016,Victorious,Panic! At The Disco,,89,0,1,89,TRUE
489,02/02/2016,We Went,Randy Houser,,90,93,5,90,FALSE
490,02/02/2016,Play No Games,Big Sean Featuring Chris Brown & Ty Dolla $ign,,84,89,12,91,FALSE
491,02/02/2016,Death Of A Bachelor,Panic! At The Disco,,92,0,1,92,TRUE
492,02/02/2016,Lay It All On Me,Rudimental Featuring Ed Sheeran,,48,88,16,93,FALSE
493,02/02/2016,Right Hand,Drake,,58,91,19,94,FALSE
494,02/02/2016,Middle,DJ Snake Featuring Bipolar Sunshine,,95,0,1,95,TRUE
495,02/02/2016,7 Years,Lukas Graham,,96,0,1,96,TRUE
496,02/02/2016,Come Get Her,Rae Sremmurd,,56,96,19,97,FALSE
497,02/02/2016,Lean & Dabb,iLoveMemphis,,98,0,1,98,TRUE
498,02/02/2016,Ginza,J Balvin,,84,100,15,99,FALSE
499,02/02/2016,Acquainted,The Weeknd,,60,0,4,100,FALSE
500,09/02/2016,Love Yourself,Justin Bieber,,1,2,11,1,FALSE
501,09/02/2016,Sorry,Justin Bieber,,1,1,14,2,FALSE
502,09/02/2016,Stressed Out,twenty one pilots,,3,4,19,3,FALSE
503,09/02/2016,Hello,Adele,,1,3,14,4,FALSE
504,09/02/2016,My House,Flo Rida,,5,12,12,5,FALSE
505,09/02/2016,Roses,The Chainsmokers Featuring Rozes,,6,8,15,6,FALSE
506,09/02/2016,Hands To Myself,Selena Gomez,,7,21,8,7,FALSE
507,09/02/2016,Same Old Love,Selena Gomez,,5,7,20,8,FALSE
508,09/02/2016,Work,Rihanna Featuring Drake,,9,0,1,9,TRUE
509,09/02/2016,Here,Alessia Cara,,5,5,26,10,FALSE
510,09/02/2016,Stitches,Shawn Mendes,,4,6,36,11,FALSE
511,09/02/2016,"Me, Myself & I",G-Eazy x Bebe Rexha,,12,16,13,12,FALSE
512,09/02/2016,In The Night,The Weeknd,,12,13,12,13,FALSE
513,09/02/2016,Hotline Bling,Drake,,2,9,26,14,FALSE
514,09/02/2016,Like I'm Gonna Lose You,Meghan Trainor Featuring John Legend,,8,11,30,15,FALSE
515,09/02/2016,Don't,Bryson Tiller,,13,15,18,16,FALSE
516,09/02/2016,What Do You Mean?,Justin Bieber,,1,10,22,17,FALSE
517,09/02/2016,Cake By The Ocean,DNCE,,18,22,15,18,FALSE
518,09/02/2016,White Iverson,Post Malone,,14,17,21,19,FALSE
519,09/02/2016,Jumpman,Drake & Future,,12,14,19,20,FALSE
520,09/02/2016,The Hills,The Weeknd,,1,18,36,21,FALSE
521,09/02/2016,One Call Away,Charlie Puth,,22,26,9,22,FALSE
522,09/02/2016,Antidote,Travis Scott,,16,19,21,23,FALSE
523,09/02/2016,Hide Away,Daya,,24,30,19,24,FALSE
524,09/02/2016,I Know What You Did Last Summer,Shawn Mendes & Camila Cabello,,20,24,11,25,FALSE
525,09/02/2016,Die A Happy Man,Thomas Rhett,,21,25,19,26,FALSE
526,09/02/2016,Say It,Tory Lanez,,23,23,15,27,FALSE
527,09/02/2016,679,Fetty Wap Featuring Remy Boyz,,4,20,31,28,FALSE
528,09/02/2016,When We Were Young,Adele,,22,35,10,29,FALSE
529,09/02/2016,Break Up In A Small Town,Sam Hunt,,29,33,17,30,FALSE
530,09/02/2016,Ex's & Oh's,Elle King,,10,29,30,31,FALSE
531,09/02/2016,On My Mind,Ellie Goulding,,13,27,19,32,FALSE
532,09/02/2016,Down In The DM,Yo Gotti Featuring Nicki Minaj,,31,31,9,33,FALSE
533,09/02/2016,Wildest Dreams,Taylor Swift,,5,34,23,34,FALSE
534,09/02/2016,Can't Feel My Face,The Weeknd,,1,32,34,35,FALSE
535,09/02/2016,Lean On,Major Lazer & DJ Snake Featuring MO,,4,36,43,36,FALSE
536,09/02/2016,Stand By You,Rachel Platten,,37,42,11,37,FALSE
537,09/02/2016,Home Alone Tonight,Luke Bryan Featuring Karen Fairchild,,38,44,10,38,FALSE
538,09/02/2016,Watch Me,Silento,,3,28,49,39,FALSE
539,09/02/2016,Exchange,Bryson Tiller,,39,39,14,40,FALSE
540,09/02/2016,See You Again,Wiz Khalifa Featuring Charlie Puth,,1,37,47,41,FALSE
541,09/02/2016,No Role Modelz,J. Cole,,36,41,24,42,FALSE
542,09/02/2016,Perfect,One Direction,,10,38,15,43,FALSE
543,09/02/2016,Out Of The Woods,Taylor Swift,,18,50,6,44,FALSE
544,09/02/2016,Adventure Of A Lifetime,Coldplay,,39,47,12,45,FALSE
545,09/02/2016,Again,Fetty Wap,,33,43,25,46,FALSE
546,09/02/2016,Confident,Demi Lovato,,21,40,17,47,FALSE
547,09/02/2016,Back To Sleep,Chris Brown,,48,49,7,48,FALSE
548,09/02/2016,Best Friend,Young Thug,,45,45,10,49,FALSE
549,09/02/2016,Stay A Little Longer,Brothers Osborne,,46,46,17,50,FALSE
550,09/02/2016,Irresistible,Fall Out Boy,,48,52,11,51,FALSE
551,09/02/2016,Get Ugly,Jason Derulo,,52,54,6,52,FALSE
552,09/02/2016,Oui,Jeremih,,53,55,4,53,FALSE
553,09/02/2016,Sugar,Robin Schulz Featuring Francesco Yates,,54,58,4,54,FALSE
554,09/02/2016,Backroad Song,Granger Smith,,55,57,8,55,FALSE
555,09/02/2016,Bake Sale,Wiz Khalifa Featuring Travi$ Scott,,56,0,1,56,TRUE
556,09/02/2016,7 Years,Lukas Graham,,57,96,2,57,FALSE
557,09/02/2016,Heartbeat,Carrie Underwood,,58,60,4,58,FALSE
558,09/02/2016,I Took A Pill In Ibiza,Mike Posner,,59,79,2,59,FALSE
559,09/02/2016,You Should Be Here,Cole Swindell,,60,70,7,60,FALSE
560,09/02/2016,Break On Me.,Keith Urban,,61,65,5,61,FALSE
561,09/02/2016,Drunk On Your Love,Brett Eldredge,,62,69,3,62,FALSE
562,09/02/2016,Beautiful Drug,Zac Brown Band,,63,64,10,63,FALSE
563,09/02/2016,Watch Out,2 Chainz,,64,88,5,64,FALSE
564,09/02/2016,Walking On A Dream,Empire Of The Sun,,65,82,2,65,FALSE
565,09/02/2016,Dibs,Kelsea Ballerini,,66,71,13,66,FALSE
566,09/02/2016,2 Phones,Kevin Gates,,62,62,4,67,FALSE
567,09/02/2016,I Love This Life,LOCASH,,56,56,14,68,FALSE
568,09/02/2016,Confession,Florida Georgia Line,,69,78,5,69,FALSE
569,09/02/2016,Good To Be Alive (Hallelujah),Andy Grammer,,62,83,7,70,FALSE
570,09/02/2016,Big Rings,Drake & Future,,52,63,19,71,FALSE
571,09/02/2016,We Went,Randy Houser,,72,90,6,72,FALSE
572,09/02/2016,I Got The Boy,Jana Kramer,,56,59,16,73,FALSE
573,09/02/2016,The Fix,Nelly Featuring Jeremih,,62,66,18,74,FALSE
574,09/02/2016,Let It Go,James Bay,,75,86,6,75,FALSE
575,09/02/2016,Nobody To Blame,Chris Stapleton,,76,80,4,76,FALSE
576,09/02/2016,Sorry Not Sorry,Bryson Tiller,,67,67,7,77,FALSE
577,09/02/2016,Do It Like Me,DLOW,,45,53,12,78,FALSE
578,09/02/2016,Bang My Head,David Guetta Featuring Sia & Fetty Wap,,79,84,3,79,FALSE
579,09/02/2016,$ave Dat Money,Lil Dicky Featuring Fetty Wap & Rich Homie Quan,,71,73,14,80,FALSE
580,09/02/2016,Something In The Way You Move,Ellie Goulding,,81,0,1,81,TRUE
581,09/02/2016,Really Really,Kevin Gates,,76,76,6,82,FALSE
582,09/02/2016,Back Up,DeJ Loaf Featuring Big Sean,,47,61,17,83,FALSE
583,09/02/2016,WTF (Where They From),Missy Elliott Featuring Pharrell Williams,,22,77,12,84,FALSE
584,09/02/2016,Mr. Misunderstood,Eric Church,,84,85,5,85,FALSE
585,09/02/2016,Hollow,Tori Kelly,,80,81,7,86,FALSE
586,09/02/2016,I Like The Sound Of That,Rascal Flatts,,87,0,1,87,TRUE
587,09/02/2016,Middle,DJ Snake Featuring Bipolar Sunshine,,88,95,2,88,FALSE
588,09/02/2016,Focus,Ariana Grande,,7,51,13,89,FALSE
589,09/02/2016,Dessert,Dawin,,68,68,8,90,FALSE
590,09/02/2016,My Church,Maren Morris,,91,0,1,91,TRUE
591,09/02/2016,Play No Games,Big Sean Featuring Chris Brown & Ty Dolla $ign,,84,91,13,92,FALSE
592,09/02/2016,Gonna Know We Were Here,Jason Aldean,,54,74,16,93,FALSE
593,09/02/2016,Country Nation,Brad Paisley,,94,0,1,94,TRUE
594,09/02/2016,Humble And Kind,Tim McGraw,,95,0,1,95,TRUE
595,09/02/2016,Emperor's New Clothes,Panic! At The Disco,,68,72,4,96,FALSE
596,09/02/2016,Bottom Of The Bottle,Curren$Y Featuring August Alsina & Lil Wayne,,97,0,1,97,TRUE
597,09/02/2016,Somewhere On A Beach,Dierks Bentley,,98,0,1,98,TRUE
598,09/02/2016,Acquainted,The Weeknd,,60,100,5,99,FALSE
599,09/02/2016,Snapback,Old Dominion,,100,0,1,100,TRUE
600,16/02/2016,Pillowtalk,Zayn,,1,0,1,1,TRUE
601,16/02/2016,Love Yourself,Justin Bieber,,1,1,12,2,FALSE
602,16/02/2016,Sorry,Justin Bieber,,1,2,15,3,FALSE
603,16/02/2016,Stressed Out,twenty one pilots,,3,3,20,4,FALSE
604,16/02/2016,Hello,Adele,,1,4,15,5,FALSE
605,16/02/2016,Summer Sixteen,Drake,,6,0,1,6,TRUE
606,16/02/2016,Work,Rihanna Featuring Drake,,7,9,2,7,FALSE
607,16/02/2016,My House,Flo Rida,,5,5,13,8,FALSE
608,16/02/2016,Roses,The Chainsmokers Featuring Rozes,,6,6,16,9,FALSE
609,16/02/2016,"Me, Myself & I",G-Eazy x Bebe Rexha,,10,12,14,10,FALSE
610,16/02/2016,Stitches,Shawn Mendes,,4,11,37,11,FALSE
611,16/02/2016,Here,Alessia Cara,,5,10,27,12,FALSE
612,16/02/2016,Hands To Myself,Selena Gomez,,7,7,9,13,FALSE
613,16/02/2016,Cake By The Ocean,DNCE,,14,18,16,14,FALSE
614,16/02/2016,Same Old Love,Selena Gomez,,5,8,21,15,FALSE
615,16/02/2016,In The Night,The Weeknd,,12,13,13,16,FALSE
616,16/02/2016,One Call Away,Charlie Puth,,17,22,10,17,FALSE
617,16/02/2016,Hotline Bling,Drake,,2,14,27,18,FALSE
618,16/02/2016,Don't,Bryson Tiller,,13,16,19,19,FALSE
619,16/02/2016,Like I'm Gonna Lose You,Meghan Trainor Featuring John Legend,,8,15,31,20,FALSE
620,16/02/2016,What Do You Mean?,Justin Bieber,,1,17,23,21,FALSE
621,16/02/2016,Jumpman,Drake & Future,,12,20,20,22,FALSE
622,16/02/2016,The Hills,The Weeknd,,1,21,37,23,FALSE
623,16/02/2016,White Iverson,Post Malone,,14,19,22,24,FALSE
624,16/02/2016,Hide Away,Daya,,24,24,20,25,FALSE
625,16/02/2016,I Know What You Did Last Summer,Shawn Mendes & Camila Cabello,,20,25,12,26,FALSE
626,16/02/2016,Say It,Tory Lanez,,23,27,16,27,FALSE
627,16/02/2016,Antidote,Travis Scott,,16,23,22,28,FALSE
628,16/02/2016,When We Were Young,Adele,,22,29,11,29,FALSE
629,16/02/2016,Die A Happy Man,Thomas Rhett,,21,26,20,30,FALSE
630,16/02/2016,679,Fetty Wap Featuring Remy Boyz,,4,28,32,31,FALSE
631,16/02/2016,Ex's & Oh's,Elle King,,10,31,31,32,FALSE
632,16/02/2016,Break Up In A Small Town,Sam Hunt,,29,30,18,33,FALSE
633,16/02/2016,On My Mind,Ellie Goulding,,13,32,20,34,FALSE
634,16/02/2016,Wildest Dreams,Taylor Swift,,5,34,24,35,FALSE
635,16/02/2016,Adventure Of A Lifetime,Coldplay,,36,45,13,36,FALSE
636,16/02/2016,Stand By You,Rachel Platten,,37,37,12,37,FALSE
637,16/02/2016,Watch Me,Silento,,3,39,50,38,FALSE
638,16/02/2016,Down In The DM,Yo Gotti Featuring Nicki Minaj,,31,33,10,39,FALSE
639,16/02/2016,Home Alone Tonight,Luke Bryan Featuring Karen Fairchild,,38,38,11,40,FALSE
640,16/02/2016,Lean On,Major Lazer & DJ Snake Featuring MO,,4,36,44,41,FALSE
641,16/02/2016,Can't Feel My Face,The Weeknd,,1,35,35,42,FALSE
642,16/02/2016,7 Years,Lukas Graham,,43,57,3,43,FALSE
643,16/02/2016,Exchange,Bryson Tiller,,39,40,15,44,FALSE
644,16/02/2016,See You Again,Wiz Khalifa Featuring Charlie Puth,,1,41,48,45,FALSE
645,16/02/2016,2 Phones,Kevin Gates,,46,67,5,46,FALSE
646,16/02/2016,No Role Modelz,J. Cole,,36,42,25,47,FALSE
647,16/02/2016,I Took A Pill In Ibiza,Mike Posner,,48,59,3,48,FALSE
648,16/02/2016,Out Of The Woods,Taylor Swift,,18,44,7,49,FALSE
649,16/02/2016,Again,Fetty Wap,,33,46,26,50,FALSE
650,16/02/2016,Back To Sleep,Chris Brown,,48,48,8,51,FALSE
651,16/02/2016,Best Friend,Young Thug,,45,49,11,52,FALSE
652,16/02/2016,Oui,Jeremih,,53,53,5,53,FALSE
653,16/02/2016,Perfect,One Direction,,10,43,16,54,FALSE
654,16/02/2016,Backroad Song,Granger Smith,,55,55,9,55,FALSE
655,16/02/2016,Get Ugly,Jason Derulo,,52,52,7,56,FALSE
656,16/02/2016,You Should Be Here,Cole Swindell,,57,60,8,57,FALSE
657,16/02/2016,Heartbeat,Carrie Underwood,,58,58,5,58,FALSE
658,16/02/2016,Really Really,Kevin Gates,,59,82,7,59,FALSE
659,16/02/2016,Sugar,Robin Schulz Featuring Francesco Yates,,54,54,5,60,FALSE
660,16/02/2016,Drunk On Your Love,Brett Eldredge,,61,62,4,61,FALSE
661,16/02/2016,Break On Me.,Keith Urban,,61,61,6,62,FALSE
662,16/02/2016,Beautiful Drug,Zac Brown Band,,63,63,11,63,FALSE
663,16/02/2016,Irresistible,Fall Out Boy,,48,51,12,64,FALSE
664,16/02/2016,Stay A Little Longer,Brothers Osborne,,46,50,18,65,FALSE
665,16/02/2016,Dibs,Kelsea Ballerini,,66,66,14,66,FALSE
666,16/02/2016,Confident,Demi Lovato,,21,47,18,67,FALSE
667,16/02/2016,Hymn For The Weekend,Coldplay,,68,0,1,68,TRUE
668,16/02/2016,Confession,Florida Georgia Line,,69,69,6,69,FALSE
669,16/02/2016,Something In The Way You Move,Ellie Goulding,,70,81,2,70,FALSE
670,16/02/2016,My Church,Maren Morris,,71,91,2,71,FALSE
671,16/02/2016,We Went,Randy Houser,,72,72,7,72,FALSE
672,16/02/2016,Big Rings,Drake & Future,,52,71,20,73,FALSE
673,16/02/2016,Watch Out,2 Chainz,,64,64,6,74,FALSE
674,16/02/2016,I Love This Life,LOCASH,,56,68,15,75,FALSE
675,16/02/2016,Bang My Head,David Guetta Featuring Sia & Fetty Wap,,76,79,4,76,FALSE
676,16/02/2016,Nobody To Blame,Chris Stapleton,,76,76,5,77,FALSE
677,16/02/2016,We Don't Talk Anymore,Charlie Puth Featuring Selena Gomez,,78,0,1,78,TRUE
678,16/02/2016,Middle,DJ Snake Featuring Bipolar Sunshine,,79,88,3,79,FALSE
679,16/02/2016,Let It Go,James Bay,,75,75,7,80,FALSE
680,16/02/2016,I Like The Sound Of That,Rascal Flatts,,81,87,2,81,FALSE
681,16/02/2016,$ave Dat Money,Lil Dicky Featuring Fetty Wap & Rich Homie Quan,,71,80,15,82,FALSE
682,16/02/2016,Sorry Not Sorry,Bryson Tiller,,67,77,8,83,FALSE
683,16/02/2016,Good To Be Alive (Hallelujah),Andy Grammer,,62,70,8,84,FALSE
684,16/02/2016,Youth,Troye Sivan,,85,0,1,85,TRUE
685,16/02/2016,Hollow,Tori Kelly,,80,86,8,86,FALSE
686,16/02/2016,The Fix,Nelly Featuring Jeremih,,62,74,19,87,FALSE
687,16/02/2016,Snapback,Old Dominion,,88,100,2,88,FALSE
688,16/02/2016,Walking On A Dream,Empire Of The Sun,,65,65,3,89,FALSE
689,16/02/2016,Do It Like Me,DLOW,,45,78,13,90,FALSE
690,16/02/2016,Needed Me,Rihanna,,91,0,1,91,TRUE
691,16/02/2016,History,One Direction,,65,0,2,92,FALSE
692,16/02/2016,Dessert,Dawin,,68,90,9,93,FALSE
693,16/02/2016,Country Nation,Brad Paisley,,94,94,2,94,FALSE
694,16/02/2016,WTF (Where They From),Missy Elliott Featuring Pharrell Williams,,22,84,13,95,FALSE
695,16/02/2016,Back Up,DeJ Loaf Featuring Big Sean,,47,83,18,96,FALSE
696,16/02/2016,Jam,"Kevin Gates Featuring Trey Songz, Ty Dolla $ign & Jamie Foxx",,97,0,1,97,TRUE
697,16/02/2016,Acquainted,The Weeknd,,60,99,6,98,FALSE
698,16/02/2016,Alive,Sia,,56,0,3,99,FALSE
699,16/02/2016,Play No Games,Big Sean Featuring Chris Brown & Ty Dolla $ign,,84,92,14,100,FALSE
